review,sentiment,split
beautiful looking appears imported good placing one spot office table etc moved light easily tumble wire cord short heating good strong sturdy made plastic outerbody break fall week im using product pro compact easy use portable good built quality con light weight manual control saftey switch take time heat small room small cable length conclusion looking gud luking compact heater buy expecting high skip like product design quality using room take min reduce room temperature recommend product positive device price otherwise negative heater light weight negative coz light trust work safely device working high temperature require weight stability weay feel confident topple manufacture given safe switch bottom device device remains high temp sometime even material body material feel cheap give confidence would last long though ptc heating element may last long nothing prevent entry dust fiber heater may lead fire long run fibre accumuulate inside also without dust filter heating plate get blocked soon switch backside switch also appears cheapest quality temperature control heater start run continuously used overnight heater bedroom would suggest would better go slightly costly heater temp control better quality abious amazon delivery service awesome received product day build built qiality amazing dint expect metal frame smooth plastic finish light weight carry portable best part liked never took time heat switch started blowing heat easily heat room withing minute bare oin mind take power say best product price regret buying heater effective easy use compact work good like much av low quality heater without temperature control burned switchboard keep drawing current without control great product price considering ceramic element,0,test
cable long durable worth purchase recommend product whoever need sturdy fast charging also keep mind charger need support using cable seeing review ordered product samsung mobile although cable steady good fails main purpose keep mobile charging cable pin tight fear putting removing mobile charging chip would break tight looking another alternative looking charger samsung mobile please fo buy good superb oneplus mobile phone dash charger oneplus cable becomes fast charging combo however plugged cable dash charger rapidly charging phone say fast charging cable ot common charging cable working perfectly fine one best cable fast charging unit meter type cable think get damage soon quality good charging ultra galaxy note etc without problem thanks china standard product worth money,1,test
lg smart tv magic remote went kaput since lg magic remote super pricey decided give one try besides air mouse motion gesture everything else work absolutely fine also lightweight remote form factor feel really nice cozy hand however button dot rivet button sometimes make forget key pressing great remote controller product good work box tv http medium amazon com image xuqna jrl sy jpg original magic remote go kaput sure remote would work inch lg smart tv however huge relief work work like smooth operator using key need set etc voice scroll button anyways using feature original magic remote since consumes battery great extent forcing change battery every day waste money buying expensive one go functionally good good replacement original remote power switch stopped working use function good performance cheap best alternative lg remote magic mouse option work fine lg tv work expected response little slow still fine,1,test
nice product okay product cheap price high delivery charge even prime customer quality great cheap plastic purpose worth money light weight setop box stabilizer weight carry cannot put big remote pocket nice product value money super product sent without screw disappointed abt overall sturdy update screw size shown image,0,test
must buy best fabulous product recommend small place gud great product work wonder vitrified tile floor,1,test
watch awesome satisfiedworking properly good packaging bad good good router good ny one cheapest wifi gigabit router willing pay rupee wifi router find one suitable enough keep mind wifi router course better performance stability wifi router easily stream video download file issue video call either phone pc connection drop problem far input isp provided account username password setup miwifi website sure case everybody update month,1,test
worked iphone work iphone xr http medium amazon com image qffalv zl sy jpg look wise like still use work product quite good fast charging loved like look last long sturdiness depend manner use speed charging great good product average income group great charging device various type port work best charging one device time good item,1,test
pro really like stylus work fine using last two month excellent note taking tip quality good wearing extra tip provided provides function mentioned charge quickly response time really fast con time automatically turned using big concern happens rarely professional sketching drawing clearly mentioned support pressure feature conclusion price think best stylus using ipad air face issue till know helpful customer care support quality packaging product quality pretty good seen turn second couple time way ordered old ipad pro inch want buy new apple pencil full price somehow find right alternative st gen apple pencil either found question answering work delivery found actually work magically right model stylus amazon home screen wanted return gonna order new one kingone say work let see good product build quality aluminium feel premium working good well best note taking basic operation budget friendly full recharge completed min affordable price wish double tap gesture apple pencil nd gen ease use accurate good upto also look good feel good feel premium product price deserves star good product using automatically happen use worth buying expensive apple pencil,1,test
kw huge consumption rest ok control flow water cannot set temprature wastage water little using since february point failed expectation temperature remains constant set particular temp water flow restricted take min fill bucket completelywhere geyser used earlier bought local shop could set particular temp adjust stove water flow also comparatively faster instant electric water tap awesome tap working properly seller packaging awame complete user manual also liked must purchase product seller good product expected lack mannual temp control loved fine quality,0,test
eliminates need buy charger new usb charging cable adapter tend heat charging samsung fast charger good product value money work worth money value money continuously play beep sound connected laptop irritating nothing complain good product finish could still better working fine look much durable,1,test
bed product low quality material use bought travel work perfect second cable good alternative apple one need check durability lane extremely happy quality sturdy good one changing cable every year soo need apple carplay support perfect lag anyone usb type port car need one run apple carplay seemlessly extremely durable efficient car charging slow take hour full charge also battery capacity getting decreased bad used week performing,0,test
using seperate mouse go without cup holder give space otherwise fine even inch laptop strong sturdy everything perfect sturdiness color finishing height weight con little shaky use bed table lightweight less durable serf purpose good product price expect much product good price r little higher quality product also logo amezon basic good think mobile tablet holder useless material good quality product worth money would nice lock mechanism stand tend close placed surface like bed table strong break easily leg stable keep laptop supported whole table fall sideways happened twice,0,test
best fingerprint scanner divice easy use ink cartridge easy install genuine product fine print quality sent packet seal already opened cartridge found duplicate faulty used one compatibility issue product good price high company take step cut price sell comfortable customer bad okay,1,test
posting week using product usage continuous ott cable dish operator average daily usage hour tv great value money product installation installation simple amazon assisted installation smooth timely hassle free picture picture quality great compared smoothness sony lg samsung kind spec movie especially hi re tv series experience somewhat diluted time output hi re look like movie quality used watching like sony samsung lg etc however time get used realize difference see movie someone else better tv sound sound output decent need additional support enhance volume remote sleek sensitive user friendly exactly like amazon remote o smart android tv work smoothly without much lag hiccup switching apps one another take couple second sony unless used performance look fine standalone first smart tv find reason like quality would like hi re beginning great value money product without doubt however considering alternative second tv owning better one past hard time adjusting picture quality good price faced lag ui browsing apps negative audio definitely need sound bar frequent movie watcher overall worth money spend installation process awful amazon claiming trained professional visit installation neither trained professional read installation manual installed wall mount took hour buy wall mount charging money demo given tv idea product thing making think twice thrice buy tv online screen look amazing problem processor believe content getting streamed device observe green screen flicker often problem exists even remote control good take least sec react user action reason believe processor bad gaming using p never encountered problem screen buy tv small town shop delivered installed immediately within couple hour want buy tv amazon need wait delivered couple day understandable problem installation take much time install end regretting buying product like hungry food front eat ordered tv monday got delivered friday installed monday weekend concept weekend small town technician detail could reach get installed also shared hour regarding product good quality good average user heavy duty like game continuous usage store challenging guess tv give good result within budget definitely buy budget important point like mention sale service also installation part installation guy arrive first day scheduled even rescheduling came installation purpose strictly aware point tv got offer discount icici card although product came defective dead pixel display bad period time even fault seller defective piece got replacement product totally unfair deal amazon seller final verdict tv quality feature good service seller amazon got poor inspite prime member seller dawntech electronics private limited give poor service feel bad case amazon help thankyou team also added tv installation service product delivering unboxing need sub vendor getting installation demo also dependency third party involvement less bad experience tv installation stuff pls look picture quality good sound quality upto xpectations able find real dolby stereo effect remote upto mark picture quality sound remote quality good quality picture hang home screen,1,test
good product look decent decent space serf overall purpose good product size could little big good quality knee length height ring top broken inside loop otherwise good need check durability handle material much good stritching tight side get loose week buy make stritching durability longer good bag worth costing however picture get little misleading sturdy shown picture capacity also much handy bet case trying get something pocket friendly price,1,test
technical specification technical information boat bassheads ear headphone information provided per manufacturer boat bassheads frequency range hz khz feature mm driver rated impedance ohm come meter flat tangle free cable mm gold plated shaped audio jack degree sensitivity db db built quality design expecting metal built price range surprise boat bassheads fully made metal diagonal grid like texture bud feel amazing touch metal construction give boat bassheads premium feel attractive appearance cable used boat bassheads flat rubberized coating tangle free cable job well decreasing chance cable tangling despite metal construction boat bassheads lightweight come microphone shaped mm audio jack made metal overall built quality excellent price seems durable ear bud proper label clearly visible boat bassheads come medium sized silicone tip already installed box audio quality ensure test bassheads uppermost limit used high quality mp file kbps lossless audio format like flac wav smartphone listening used poweramp music player tweaked setting every see extreme capability computer used itunes player vlc audio player also tested earphone apple ipod iphone sony mp player went day finally result boat bassheads promised claimed really bassy compared others test found audio quality good price bass output amazing overpowers vocal default tweaking equalizer setting bit saw good level improvement vocal clearer overall average treble good high frequency sound clear pleasant ear mids average overall audio experience boat bassheads decent listening music overall sound quality amazing easily distinguish different instrument sound good thing extra bassy headphone noise isolation comfort come noise isolation boat bassheads good come medium sized ear tip pre installed seemed perfect ear earphone able hear outside noise sealed ear completely delivered immersive experience make sure right pair ear tip better noise isolation comfort overall boat bassheads comfortable seem bit stiff somewhat awkward used longer period since housing made metal may find popping every used running jogging sport physical activity happen often friend keep popping every running maybe shape ear something easy solution using ear hook came along using bassheads ear hook bit uncomfortable initially got used fine plus stopped popping issue since hook keep hold flat cable microphone cable great personally prefer flat cable earphone come perfect flat cable tangle free come rubberized coating cable job well microphone exceptionally good record voice clarity less disturbance background noise call person end clearly hear voice background disturbance one button microphone help pick reject call go without taking phone also used control music good see budget friendly earphone like boat bassheads warranty price boat bassheads come standard one year warranty make sure keep purchase invoice safe case need warranty final thought personally used boat bassheads ear headphone two week average daily two hour listening writing review pretty much impressed personally fan extra bass iem currently primary iem sony mdr xb ap fall extra bass category comparing sony mdr xb ap boat bassheads unfair since big price difference would still like add bassheads great job disappoint obviously stand chance front sony mdr xb ap still looking price bassheads quality offer really impressed boat bassheads turned exceptional earphone testing two week different device music player say amazing price pure steal deal bass output amazing intense recommend using correct size ear tip good quality music player like poweramp android better bass output treble good vocal average somewhere feel bass overpowers vocal tweaking equalizer bit achieve better result mids average rating verdict taking everything account overall impressed boat bassheads built quality amazing performance exceptionally good powerful bass good overall soundstage tweaking equalizer bit bring drastic improvement area like vocal mids high overall vocal high good mids average still good price recommend iem bass lover budget conscious people looking high quality durable earphone reasonable price genre like edm rock hip hop sound really great boat bassheads justify price come result good compared earphone price range hope helped thanks yes heard best wired earphone yes consider buy point remember buy user experience tell comfortable slip ear mostly feel pain ear using never buy online class possible wear hour straightly switching boat basshead feel bass good previous one know better sound explode go outside bud go outside boat headphone good feeling heavier ear comfortable realme bud though metal build balance sound buy realme bud buy listen music long time consider online class long time wear session hope helped opinion using boat boat boat realme bud mi basic good product recommend buying earpiece heavy need keep adjusting pushing inside whenever move head fall easily slightest motion soon find annoying sound quality build quality everything good earphone falling ear irritate raat apne babu se dhere dherebaat krne pr aacha se sunae deta purchased product year ago worked fine love sound quality may expect work year headphone work properly warranty get expired buy new one good buy side earphone stopped month sound quality average got year old manufactured ear phone build quality per cost expect much buzzzzz sound music silent earphone sound awesome,1,test
ordered product charging cable package involved pack containing spiral however sent pack containing colour spiral tight thick cable loose apple charging cable thin useful product grip size bit small cable fully cover entire part nonetheless gonna work im glad safety data cable good product good product single charger expensive try really protect ur wire good good product value money nice thoda length ho sakti size thoda chota best product usb cable,1,test
good product basic dry ironing must every house hold temperature ccontrol great could knob instead circular disc everyone make innovation overall would recommend thsi product basic dry ironing better philip bogutht sometime back sharp steel edge kind rip soft clothes recommend usha previously purchased running fine last year got job different place ordered worth money worth money good product price range however recevied bit damaged product handle throug fixed using good product amazing product price range quality good also look good easy use overall good product good product heating aa per expectation therefore ironing well,1,test
camera good phone quite respponsive fast charging niggling software issue forget password pin way able get back factory setting second iqoo pro humble advice user purchaser please update device latest software version definitely cause serious overnight battery drain issue speak experience first iqoo pro gb updated latest august security patch update drain battery rate percentage overnight specific reason idle drain pronounced however second iqoo pro purchased still running original software version excellent battery back negligible idle battery drain think best update till iqoo roll better update resolving battery drain issue average performanceno heating issuefastest fingerprint reader face unloakgood battery lifeok camera qualitylight weight comfortable hand feature mobile good doubtly anyone buy game withinh budget available dual tone flash light working think single led light two thing missing pin hole camera earphone jack overall camera excellent battery life good maximum hour price limit good mobile camera battery screen quality,1,test
product handy water capacity low disappointed product pricing considering wattage usage time iron clothes water refill since mouth area much need move many time slowly whole cloth steam amount fine design press hardly cloth ironing overall keep mind buying emergency travel purpose de wrinkling already ironed clothes good product say though water tank could bigger better buy normal iron box take lot time easy use need use conventional iron even using steamer clothes work synthetic fabric better stick conventional iron hiii water tank small use one shirt shirt plz concentrate also absolutely good easy handle flexible movement took less min iron kurti advice user please follow instruction carefully patience work great negative water chamber small take full tank iron shirt kurti product good unfortunately came withou manual figure water tank use otherwise product work well low water storage put otherwise ok job time need refill water even single garment,0,test
work great laptop good accessory connect sata drive computer via usb interface advantage need stop computer attach drive sata restart format etc faster install without turning computer con data transfer speed less also cannot used boot accessory transfer data computer easy way one cannot boot like one using usb drive handy speed awesome working flawlessly build quality delicate improve build quality main job done without problem getting upto mbps speed product good use cheap ok price also usb fast quality material bad plastic good plastic amazon sent replacement first delivered cable stopped functioning one hour product work seems usb compliant flimsy product could used multiple time need connected detached inch hdd ssd plastic housing sata port squished even bend move little cable foot long thin need thicker another usb sata port adapter pretty sturdy going keep sata part connected always product could ok recommended professional rely cable connect multiple drive day working fine old seagate hard disk okay product online price could maximum strictly opinion,0,test
vfm indoor use living room bedrrom use clear view upto sqft room configuration pretty easy novice night mode good well flaw feel head portion bulky resting stand heavy leading camera movement screwd best camera impressed video quality osome app lag like compact product fit almost anywhere drawback feature offer cloud based requires pay avail feature like rich notification phone notification also contain screenshot motion detected included part free service least connected wifi free notification get alert date time motion detected need open app wait load knowing motion occured ai motion detection also locally available free feature instead relying cloud normal motion detection perfect false positive also web ui would nice instead relying tapo app view configure setting overall normal ip camera recording great feature provides requires paid cloud connectivity disappointing lack web ui hence would recommend check brand deciding buy good small shop indoor house care definitely new sealed product looked like returned product resold dusty inside original stickering worn etc product work ok tapo cam good working expected gb sd card record upto day continue loop mode see person motion detection event,1,test
working fine expect like dust remove effective way liked let see durability easy install effective hatchback swapped car well suck air dust small particle part dust fail understand purify airproduct physically working good meeting cause purifying air use get headache long drive early using product smell car feel fresh air remove odour smell well product quality good value money product highly recommend using month quite silent simple dose work eficiently son always hated ac since felt nauseating car especially window ac since started using air purifier comfortable feel difference inside car thanks reffair bringing nice product attractive prize ok ok product expect much,0,test
qualitywise plastic body used fragile like get feel might break although provided paper instruction image set difficult new person understand install video link might help need search youtube print quality wise also best worst also feel bit overpriced well connected window laptop asked download hp software microsoft window store next next next thing setup quick sign email address registered hp product give feel bit overpriced paper might also get jammed sometimes caution hp ink catridges infamous ink level reuction printing color picture glossy paperbefore buying printer consider ridiculous reduction ink level occurs due toink drying catridgeor due using already used counterfeit catridgesmajor cause ink drying happen even buy official hp storealmost hp ink catridges review tell thatso mean chance recieve catrige print page rather pagesit better see review amazon ink color xl tri color blackafter printing glossy paper color photo ink level pre installed catridges reduced photo print max resolution dpiuses tri color hp black inkcolor catrige cheaper canon print th company catridgesdirect scan print without pc yes dpiwireless nosupport mobile printing nousb page suppoted dl envelope medium type plain paper photo paper brochure paperduplex print manualhp thermal inkjet printingcatridge costhp tri color original ink cartridge page yield reality page min page max hp xl tri color high yield original ink cartridge page yield reality page min page max come color black catridges pre installed ink levelspaper feeder roller cleaned manuallypaper feeder max page timepaper output page max print speed black iso ppmprint speed color iso ppmauto yeswt kg borderless printingno bought printing kid worksheet assignment worked great print changed cartridge also worked one month gone high end printer instead useful poor quality month used printer print print refile also color print working recognized job damn slow wait age super printer ink get empty fast depend usage heavy user recommand printer light user recommend printer print quality super using mobile printing also easy use xerox time printing getting error stopped printing trouble getting print slow best budget product,0,test
like great phone smaller amount camera amazing display smoothly play mobile good amazon low service product value money http medium amazon com image bpp rl sy jpg good product nice sometimes fingerprint sensor working properly camera quality good battery life best overall good product review added month use best phone range except battery life,1,test
posting day continous usage came oneplus last last week accident dead spot watching lot review youtube amazon thought give chance first impression know op small display hard first day use typing big display little heavy could upgraded specie battery last solid built metal build beautiful space fusion color looking killer flash charger work awsome charger design improved display crisp clear dark apps chrome brave linkdin etc notice color change black greyish color give cheap feel know software hardware issue actual review gaming call duty mobile lag bug option block notification call even mute notification onn everything coming screen frustrating annoying battlefield mobile ground asphalt clash clan battle royale working flowless apps like flipkart airtel give error screen zoom automatically opening might android something else weird phone reset setting automatically want want set everyday using phone using bouncer remove app permission use phone remove accessibility setting even batter optimization background run listing music want paranomic sound reset default automatically gesture working fine fixed future update admit funtouch o customization oxygen o missing basic customization feature like cannot change accent color shape size default one looking cheap must oneplus oxygen o eye overcome oxygen o oxygen o lub funtouch o uncomfortable first day getting little less feature gaming mode comparison iqoo camera average take good picture night evening time selfie camera awsome ois work good per budget give value money day time picture good something change saturation color automatically heat observed gaming heavy task minimal heat every phone day outside big deal screen recorder mic work awsome crisp clear display except issue told sot one charge minute charging time bug lag observed till date hz refresh rate made monster preinstalled bloatware uninstall force stop use adb commande remove permanently apps unnecessary like browser screen virus scan come install app play store annoying somehow stopped speaker volume sufficient enoug loud room conclusion worth money snapdragon processor intelligent chip thing like funtoch o give premium flagship phone experince bug gaming mode apps camera display might fixed future update overall worth money yes pick oneplus rt like said probably feel bad week funtoch o okay sometime oxygen o spending great idea think camera quality good video stability awesome processing function nice ui good battery life upto mark pro super fast app experience due snapdragon super fast charging good display comparable super amoled samsung phone good large display size heating general use seen using camera video call cool fast accessory given phone like fast charger usb female adater thin screen guard translucent back cover ok camera con display super amoled vivid like samsung series phone battery drain fast avg front camera earth current felt touching back camera charging skeptical phone would perform sd share heating issue one best phone segment pixel nothing phone option although camera software might better aspect performance camera gaming feature phone offer incredible also pixel nothing phone dosent give charger box plus point issue faced switch phone hz start act lower fps something battery life average charge evening sure decent battery coupled fast charger enough use nova launcher solves home screen style recommended good display good sound although sound much loud sweet bass smooth experience camera good front video could given fps good haptic every thing good mark battery life could better overall satisfied product ok rate mobile worth money idont use fingerprint camera good battery life ok,1,test
remote far good work smoothly slight click need press hard soft click required without effort better would netflix prime youtube button price range seems fine connects infrared ray rather bluetooth work absolutely fine remote mi similar mi model mi tv bluetooth remote perfect price make sure put fresh brand new battery best quality give remote http medium amazon com image tcj qidl sy jpg product good cheap time usefull must buy faster delivery product quality good thanks nice product work one foot away tv serve purpose one word know meaning word remote,0,test
buy good product purchased spare jar yr use good product nice cheaper cost shop good result using jar best original one get box buy mixxer like quality good original,1,test
everything good one suggestion tcl giving channel content route another ott platform subscription required taken http medium amazon com image mpjn sh sy jpg like picture quality sound good good excellent nice almost one month usage tv far better mi tv mi horizon edition got complaint time year warranty period finally replaced third time display gone day warranty never go mi tcl picture quality sound quality good price range must buy product good,1,test
note select brand authorized tv installation unbox tv mi representative arrives ensures tv damaged transportation get replacement easily choose installation shoot video unboxing avoid hassle case replacement needed amazon prime netflix inbuilt side loaded use set top box android interface need buy mi ir cable set else directly connect set box via av hdmi port use conventionally gb memory get around gb free use check image attached hundred review tv well youtube none explains tv potential completely actual flaw quick fact user complaining less cost benefit ratio guy buy android tv box alone processing capacity similar tv would alone cost rupee get tv android setup various feature check option complaining eventually bought tv since already using version month wanted smaller version bedroom using tv week stating detailed user experience detailed huge review read want invest much amount want get quick overview device read else scroll detailed review firstly budget friendly smart tv current market number output port av hdmi usb android box along inbuilt bluetooth dual interface mi patchwall android tv mostly prefer android tv interface remote bluetooth voice search sleek profile better processor compared predecessor along gb ram gb storage gb actual speaker output low need ir cable using set top box android interface amazon prime netflix preloaded side loaded native display hd though even video youtube work well check image attached install play ton high quality game like rr etc check image attached finally smartphone mirroring work fine time full detailed review built quality combination plastic aluminium main body great average table top stand look bit flimsy workable screw provided box fit tv perfectly bought new local store averagely slim profile slimmest market speaker placement inconvenient since placed bottom keep table top sound tends dampen bulge good ventilation electronics hardly heat overall built quality average display quality thin bezel look great video resolution video work fine video youtube run smoothly well viewing angle good compared price check image attached contrast average brightness good colour quite vivid display quality also average great remote control sleek compact button easy operate fortunately volume button handy couple android tv box without volume button remote know pain using mouse adjust volume placement voice search button improper power button end pressing power button lot finally bluetooth need point towards tv operation feature dual interface patchwall android tv ton content many game installed till memory left including multiplayer game google voice search useful want use keyboard processing speed fast detected lag yet lag streaming due slow internet speed due hardware bluetooth wifi connectivity work perfectly con speaker output though rated upto mark jbl speaker better louder sound placement speaker inconvenient table top position speaker face table sound dampens internal memory less netflix amazon prime pre loaded though side load miracast supported even normal smartphone mirroring lag sometimes native resolution hd though video work usb youtube screen slightly reflective similar almost led tv mixed experience sale service customer care firstly installation joke installation scheduled day product delivery fun part day replacement window product company take replacement product opened representative point return window time frame mi mixed review repair service though encountered problem mi tv yet issue mi product service center near always helpful verdict considering fact fine average display quality want smart tv tight budget tv certainly go trust get better deal least coming couple month higher budget certainly explore brand like sony samsung etc perfect smart tv given price year warranty brainer choose certainly worth investment television definitely perfect balance price performance especially flash sale exceptional price performance processor smart tv powerful enough play bit hevc video right box vlc mx player installed enhanced medium support picture quality many people complain overbright screen compensated adjusting display setting preferred setting backlight night even lowest value bright enough watch content without hurting eye day time adjust per requirement depending ambient lighting condition maximum would enough setting backlight minimum improves black level reduces power consumption increase led life reduces eye strain especially night brightness brightness setting control black level increasing brightness reduces black level hence reduces contrast brightness picture look washed poor black color saturationat black look deep lot detail dark area lost watching movie optimal setting eye good black lack detail contrast contrast setting control white level contrast set anywhere increasing contrast much may cause highlight area picture like bright sky shiny object might look overexposed screen bright increasing contrast make white look bright also color get washed increasing contrast saturation color saturation set anywhere color look natural color look bit punchy still personal preference setting black level color pleasing watching demo video oled tv youtube following youtube video help check black level quality tv lg oled beauty black demolg oled eclipse demolg hd demo art nouveaufull hd video look sharp tv downloaded sample hevc video named life untouched also hevc sample movie elysium played smoothly tv good detail screen quality think va panel quality sits right tn ip panel screen glossy hence reflective might problem tv placed room window facing like lcd panel also also got uneven screen uniformity noticed plain dark grey background watching movie content problem screen non uniformity common issue even high end tv big brand like lg samsung etc luckily backlight bleeding unit received viewing angle average loss contrast even low angle common va panel characteristic ip panel good viewing angle expected price point lcd panel technology strength weakness ip panel good viewing angle poor black level va panel excels black depth despite average viewing angle tv got impressive black level sound quality bass bit weak think bass improved following update giving star loud even low volume midrange treble good even minute high pitched click tick sound movie heard clearly edit previous review mentioned eq setting sound good hz hz hz hz hz high value hz actually make sound muddy muffled following setting sound much better reason hz bassfrequency setting deep bass male vocal instrument like kick drum tom snare etc hz low midrangeenhances bass depth male vocal increasing hz much make sound muddy muffled reducing clarity high frequency sound hz midrangeimparts metallic tone increasing make sound tinny unpleasant hz upper midrangevocals especially female sound best frequency value enhances vocal quality increasing much make vocal harsh hz trebleadds crispiness sparkle vocal instrument enhances tinkling sound metallic instrument human ear sensitive midrange upper midrange frequency hz setting value high cause listening fatigue even increasing hz disturbing great sound performance especially bass even expected television budget considering midrange frequency clear treble loudness deserves star remote control minimalism great minimalism less functionality great addition ofmute tv setting video input selection button would made remote functional app support update tv released support netflix amazon prime pie update support netflix amazon prime tv deserves star app support pro con pro powerful processor medium playback app installation via usb built chromecast bluetooth remote voice commandcons update previously main issue tv lack autoplay function standby option latest update issue solved tv turned automatically go previous input sourceto enable go settngs input enable stay previous source option screen feature also added new update long pressing power button show screen option disadvantage left tv lack miracast latest update build pi miracast included perfect sum overall considering picture quality powerful hardware price tv definitely deserve star devoid average audio quality glossy screen tv market feature price point also xiaomi got strong service support across india new brand like iffalcon blaupunkt thomson etc might provide better option competitive price come service centre dead end much satisfied purchase good product good like best tv budget recommend stunning picture quality dts surround osm lagging problem miracast good build quality good sound bass excellent product good sound quality crisp worth buying brought year back still working fine good quality,1,test
hi used fin heater foot room roof hight ft tood hr minute raise temperature degree room closed retirmed bought black decker fin fast surpass bajaj fin bajaj name guarantee excellence product heat house time like boon elderly people like u review day usage firstly feel got used product packing already unpacked inside box normally brand new unused oil heater first usage get smell oil fin heat first time happen anyways thought see good hope performs heater slow heating need run max thermostat full load even take long feel warmth able touch fin second even operating hour without cutting thermostat cut work quite max wont heat get cut type heater room one entry keep opening often door opening every keep room warm price feel like worth operate slow heating clearly one best oil heater good price offline getting fin model amazon got r silent heat room min really worth money spent easy use moved room without difficulty performance good product good desired product delivered happy decision buy heater room get warm comfy radiator work well even cold kullu weather heat setting turned turn heat setting fan still blow warm air effective give headache like rod heater auto cutoff well,1,test
worked well day later working want replace nice superb product white light end charging colour quality feel premium http medium amazon com image ab vl sy jpg good good build quality nice product highly recommended good quality look beautiful surely recommend using week use samsung month back usb cable torn able fast charge took decade charge samsung original cable pricey flimsy searching something durable browsing product page skeptical place order company claimed many feature low price keeping negative thought aside ordered anyhow product delivered well advance made happy unboxed plugged cable surprise cable delivered everything company claimed end aluminum casing make durable away regular wear tear led indicator end turn charger plugged phone also box come secret code need scratch reveal help check authenticity easily fast charge phone hour overall happy product highly recommend cable anyone need fast charging type cable update review change observed,1,test
using connect type plantronic headphone dell laptop working fine like product amazing support good charging speed nice small yet good accessory car small size becomes part car interior lag supplying power give ease connect phone usb type usb port looking good converter annoying advertisement asking give star rating packaging box product helpful charging phone old car using old car usb port using power bank also unused cable lightning port used ordered product turn miracle use unused cable product good product,1,test
go nice product loved product easy simple use quality also fair according price best fit guy stay hostel pg make maggi boil water warm milk ur buddy serving hot meal think go enjoy hottness good easy handle using kattle since one year still working useful temperature controller also good heating happens one side vessel heating distributed around center vessel hence milk stain happens one side vessel refer image cleaning water may go inside temperature control knob washing carefully done point considered better design kettle flame adjustment,0,test
using since last two week good good nice worth perfect job build quality wire good nothing complain good quality product work well reasonable price good quality wao wao super speed fast asf,1,test
exterior paint got easily scratched nice product verry usefull product bad sandwich come crisp work well except coating fragile came used metal utensil still hot except issue product product could sturdy good product quality good easily breakable good,0,test
use powering bluetooth speaker another usb light power nicely good charger feedback month giving nice product working type usb either type micro temperature always normal amp range adapter good tyape cable good bought r best good deal normal changerlet see warranty condition good nice product value money,0,test
eassy bare product product realsing heavvy noise pollution th spped bad price fan work well high speed however low speed make grinding noise mangaya tha mai bhut awaj ara tha purane type baki sahi exchange mai acha bhjna bhai good product nice fan something prob fan use warrnty card an job efficiently,0,test
earphone good clear sound quality lack base battery backup good anc myth earphone might hurt ear wear longer duration depending shape ear eat easily fit ear light weight sound quality good worth samsung bud ita connects well samsung mobile bought solely due form factor try samsung made sound open bud style true samsung managed excellently give u unique tws inear style tws resembles somewhat earbud style tws kind market far knowledge go held good ear give good seal fall strange use earbuds fall frequently seems samsung finalised shape good homework however mean fit everybody many dissatisfied user around globe finish build generic factor top notch size bud case small sound bud fit one ear good seal sound full bodied seal perfect may tinny sound signature bassy taste eq taste bass pounding sometimes becomes difficult get taste treble listen treble boost mode adjusted app anc work strangely noise reduction decipherable contrary anc somewhat open sound buy anc strangely bud sound better iphone mini galaxy spotify apple music bud app support android galaxy wear io galaxy bud live android app feature packed work better io app update firmware although menu app always showed device latest firmware however soon connected pairing first thing update firmware love bud solely form factor pretty good mrp sound good suit taste person loving bass may love get anc battery consumption yet fully tested seems ok wireless charging ear small large normal better buy may either go ear fit loose giving improper seal best call quality noise cancelling could improved best still wotks good descent battery life music good top notch good segment overall worth buying good call quality little compromise good using like month good productive samsung ecosystem part buy worth price bluetooth range good sound quality extremely good tws sound signature almost flat got r almost felt like steal deal faced one cardinal flaw design bud bluetooth antenna absymal performance feel like using bluetooth range poor even put phone pocket audio start stuttering mic quality hit miss inside house work well outside performs poorly think poor antenna design microphone quality thinking maybe faulty product exception google search range issue find hundred people complaining thing samsung poorly implemented design reluctant admit fault pity bought around flawed product even r worth range issue better buy wired iem atleast sound better price samsung brand goodeasy wear good battery backuphardly support meter bluetooth connectivity,1,test
